ano,mes,dia,hora,quem,onde,,
2017,8,28,20:00,"Eliseu Padilha, ministro-chefe da Casa Civil; Antonio Imbassahy, ministro-chefe da Secretaria de Governo; deputado André Moura (PSC/SE), líder do governo no Congresso; deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados; deputado Baleia Rossi, líder do PMDB; deputado Erivelton Santana (DEM/BA); deputada Tereza Cristina (PSB/MS); deputado Darcísio Perondi (PMDB/RS) e deputado José Rocha (PR/BA)","
Palácio do Planalto ",,
2017,8,29,09:30,Partida para Lisboa/Portugal,"
Base Aérea de Brasília",,
2017,8,29,22:40,Chegada a Lisboa/Portugal (horário local),"
Base Aérea de Brasília",POR,
2017,8,30,11:30,"Encontro com Presidente da República Portuguesa, Marcelo Rebelo de Sousa","
Lisboa/Portugal ",POR,
2017,8,30,12:30,Partida de Lisboa para Astana,"
Lisboa/Portugal ",POR,
2017,8,31,01:00,Chegada a Astana/Cazaquistão,,CAZ,
2017,8,31,02:30,Partida de Astana/Cazaquistão para Pequim/China,,CHI,
2017,8,31,09:00,Chegada ao Aeroporto Internacional de Pequim (horário local),,CHI,
2017,8,31,11:00,"Encontro com o senhor Shu Yinbiao, Presidente da State Grid Corporate of China",,CHI,
2017,8,31,11:30,"Encontro com o senhor Sun Yafang, Presidente do Conselho Huawei",,CHI,
2017,8,31,12:00,"Encontro com o senhor Chen Feng, Presidente do grupo empresarial HNA",,CHI,
2017,8,31,12:30,"Encontro com o senhor Lu Shun, Presidente da China Three Gorges Corporation",,CHI,
2017,9,1,14:45,Oferenda floral,"
  Monumento aos Heróis do Povo",CHI,
2017,9,1,15:00,"Encontro com o senhor Yu Zhengsheng, Presidente da Conferência Consultiva Política do Povo Chinês (CPPCC)","
Grande Palácio do Povo, Sala Xinjiang",CHI,
2017,9,1,16:00,"Encontro com o senhor Li Keqiang, Primeiro-Ministro da República Popular da China","
Salão Fujian",CHI,
2017,9,1,17:00,Cerimônia oficial de chegada,"
Grande Palácio do Povo, Entrada Leste",CHI,
2017,9,1,17:15,"Encontro com o Senhor Xi Jinping, Presidente da República Popular da China","
Salão Leste",CHI,
2017,9,1,18:15,Cerimônia de assinatura de atos,"
Sala de Imprensa",CHI,
2017,9,1,18:30,"Jantar em homenagem ao Senhor Presidente da República, oferecido pelo Senhor Xi Jinping, Presidente da República Popular da China","
Grande Salão Oeste",CHI,
2017,9,2,12:00,Cerimônia de Encerramento do Seminário sobre Oportunidades de Investimento,,CHI,
2017,9,2,12:30,Almoço de Encerramento do Seminário sobre Oportunidades de Investimento,,CHI,
2017,9,3,10:00,Partida de Pequim para Xiamen,,CHI,
2017,9,3,12:25,Chegada ao Aeroporto Internacional de Xiamen ,,CHI,
2017,9,3,15:00,Encontro com os cinco empresários brasileiros do Conselho Empresarial do BRICS,,CHI,
2017,9,3,15:30,Cerimônia de abertura do Fórum Empresarial do BRICS,,CHI,
2017,9,4,09:50,Cerimônia de boas-vindas e foto de família dos Chefes de Estado e de Governo da IX Cúpula do Brics,,CHI,
2017,9,4,10:00,Reunião reduzida dos Chefes de Estado e de Governo do Brics,,CHI,
2017,9,4,11:10,Reunião ampliada dos Chefes de Estado e de Governo do Brics,,CHI,
2017,9,4,16:15,"Encontro com o Senhor Narendra Modi, Primeiro-Ministro da República da Índia",,CHI,
2017,9,4,17:00,Cerimônia de Abertura do Festival Cultural do Brics e Exposição de Fotografias,,CHI,
2017,9,4,17:25,Diálogo dos Chefes de Estado e de Governo do Brics com o Conselho Empresarial do Brics,,CHI,
2017,9,4,18:00,Cerimônia de Assinatura de Atos,,CHI,
2017,9,4,18:25,Cerimônia de boas-vindas e foto de família dos Chefes de Estado e de Governo e cônjuges do Diálogo de Economias Emergentes e Países em Desenvolvimento,,CHI,
2017,9,4,18:45,"Jantar oficial oferecido pelo senhor Xi Jinping, Presidente da República Popular da China, e pela senhora Peng Liyuan, em homenagem aos Chefes de Estado e de Governo e cônjuges do Diálogo de Economias Emergentes e Países em Desenvolvimento",,CHI,
2017,9,5,10:00,Foto de Família dos Chefes de Estado e de Governo do Brics e do Diálogo de Economias Emergentes e Países em Desenvolvimento,,CHI,
2017,9,5,10:10,Diálogo dos Chefes de Estado e de Governo do Brics e das Economias Emergentes e Países em Desenvolvimento,,CHI,
2017,9,5,13:00,Partida de Xiamen para Astana/Cazaquistão,,CAZ,
2017,9,5,19:50,Partida de Astana para Lisboa/Portugal,,POR,
2017,9,6,00:45,Partida para Brasília,"
Lisboa/Portugal",POR,
2017,9,6,05:55,Chegada a Brasília,"
Base Aérea de Brasília",,
2017,9,6,10:00,"Torquato Jardim, ministro da Justiça e Segurança Pública","
Palácio do Planalto",,
2017,9,6,12:00,"Ministra Grace Maria Mendonça, Advogada Geral da União - AGU; senador Romero Jucá (PMDB/RR), líder do Governo no Senado, e deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados","
Palácio do Planalto",,
2017,9,6,14:00,"Senador Eunício Oliveira, presidente do Senado Federal","
Palácio do Planalto ",,
2017,9,6,17:00,"Antônio Imbassahy, ministro da Secretaria de Governo, e senador Ataídes Oliveira (PSDB/TO)","
Palácio do Planalto ",,
2017,9,6,17:30,"Bruno Araújo, ministro das Cidades","
Palácio do Planalto ",,
2017,9,7,09:00,Desfile Cívico por ocasião do Dia da Pátria,"
Esplanada dos Ministérios",,
2017,9,8,10:00,Despachos internos,"
Palácio do Planalto ",,
2017,9,8,10:30,"Dyogo Oliveira, ministro de Estado do Planejamento Desenvolvimento e Gestão","
Palácio do Planalto",,
2017,9,8,13:00,"Moreira Franco, ministro-chefe da Secretaria-Geral da Presidência da República, e Antônio Imbassahy, ministro-chefe da Secretaria de Governo","
Palácio do Planalto",,
2017,9,8,15:30,"Ministra Grace Mendonça, Advogada-Geral da União - AGU","
Palácio do Planalto",,
2017,9,11,09:00,Despachos internos,"
Palácio do Planalto ",,
2017,9,11,10:00,Deputado Danilo Forte (PSB/CE),"
Palácio do Planalto",,
2017,9,11,10:30,Senador Edison Lobão (PMDB/MA),"
Palácio do Planalto",,
2017,9,11,12:30,"João Augusto Ribeiro Nardes, Ministro do Tribunal de Contas da União","
Palácio do Planalto",,
2017,9,11,13:00,"Torquato Jardim, ministro de Estado da Justiça e Segurança Pública, e Murilo Aragão, cientista político","
Palácio do Planalto",,
2017,9,11,15:00,"Ronaldo Nogueira de Oliveira, ministro de Estado do Trabalho e Ricardo Patah, presidente da União Geral dos Trabalhadores","
Palácio do Planalto ",,
2017,9,11,17:00,"Maurício Quintella, ministro de Estado dos Transportes, Portos e Aviação Civil, e Moreira Franco, ministro da Secretaria-Geral da Presidência da República","
Palácio do Planalto",,
2017,9,11,17:30,"Antônio Imbassahy, Ministro da Secretaria de Governo; Deputado André Moura (PSC/SE), líder do governo no Congresso Nacional; Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados, e Deputado Paulo Abi-Ackel (PSDB/MG)","
Palácio do Planalto",,
2017,9,11,18:30,"Deputado Giacobo (PR/PR), primeiro secretário da Câmara dos Deputados","
Palácio do Planalto",,
2017,9,11,19:00,"Paulo Skaf, Presidente da FIESP","
Palácio do Planalto",,
2017,9,11,19:30,"Torquato Jardim, ministro de Estado da Justiça e Segurança Pública, e Sergio Etchegoyen, ministro da Secretaria de Segurança Institucional","
Palácio do Planalto",,
2017,9,11,20:30,Deputada Raquel Muniz (PSD/MG),"
Palácio do Planalto",,
2017,9,11,21:00,Deputada Soraya Santos (PMDB/RJ),"
Palácio do Planalto",,
2017,9,12,10:15,"Manoel Júnior, vice-prefeito de João Pessoa/PB","
Palácio do Planalto",,
2017,9,12,11:00,Reunião-Almoço com representantes do setor da indústria e centrais sindicais ,"
Palácio do Planalto",,
2017,9,12,13:30,"Deputado Lelo Coimbra (PMDB/ES), líder da maioria na Câmara dos Deputados, e Deputado Beto Mansur (PRB/SP)","
Palácio do Planalto",,
2017,9,12,16:00,"Deputado Rodrigo Maia, presidente da Câmara do Deputados; deputado Baleia Rossi (PMDB/SP), líder do PMDB; deputado Beto Mansur (PRB/SP); deputado Pauderney Avelino (DEM/AM); Antônio Setin, presidente da SETIN Incorporadora; Flávio Augusto Ayres Amary, presidente do SECOVI; Pedro Krahenbuhl, consultor Legislativo do SECOVI; Luiz Antônio França, presidente ABRAINC; Rubens Menin, presidente do Conselho da ABRAINC; José Carlos Martins, presidente da CBIC; Luis Henrique Macedo Cidade, coordenador de Relações Institucionais da CBIC; e Caio Vieira Rocha, conselheiro Federal da OAB/CE","
Palácio do Planalto",,
2017,9,12,17:30,"Raul Jungmann, ministro da Defesa","
Palácio do Planalto",,
2017,9,12,18:00,"Deputado Arthur Lira, líder do Partido Progressista da Câmara dos Deputados; Gilmar Siqueira de Miranda, presidente dos Produtores Rurais de Figueirão; Rogério Rosalin, prefeito de Figueirão/MS; e advogado Marco Antônio Nogueira Montenegro","
Palácio do Planalto",,
2017,9,12,19:30,Senadora Rose de Freitas (PMDB/ES),"
Palácio do Planalto",,
2017,9,12,20:00,"Foto com Prefeitos da Região Metropolitana de Ribeirão Preto/SP: Duarte Nogueira, prefeito de Ribeirão Preto; José Carrascosa, prefeito de Cravinhos; Zezinho Gimenez, prefeito de Sertãozinho; Edmar Gomieiro, prefeito de Sales Oliveira; Dilmar de Brito, prefeito de Santa Cruz da Esperança; João Batista, prefeito de Santo Antonio da Alegria; Marcos Daniel Bonagamba, prefeito de São Simão; Alan Francisco Ferracini, prefeito de Drumond; Silvio Martins, prefeito de Pradópolis; Rafael Tárrega Martins, secretário e representante da Prefeitura de Pitangueiras ","
Palácio do Planalto",,
2017,9,12,21:00,"Ministra Grace Maria Mendonça, Advogada-Geral da União - AGU","
Palácio do Planalto",,
2017,9,13,08:30,Café da manhã com líderes da base aliada na Câmara,"
Palácio da Alvorada",,
2017,9,13,11:00,"Ministra Grace Maria Mendonça, Advogada-Geral da União - AGU","
Palácio do Planalto",,
2017,9,13,11:30,"Torquato Jardim, ministro de Estado da Justiça e Segurança Pública","
Palácio do Planalto",,
2017,9,13,12:00,"Osmar Terra, ministro de Estado do Desenvolvimento Social e Alberto Beltrame, secretário executivo do Ministério do Desenvolvimento Social ","
Palácio do Planalto",,
2017,9,13,16:00,"Paulo Hartung, governador do estado do Espirito Santo, e deputado Lelo Coimbra (PMDB/ES), líder da maioria na Câmara dos Deputados","
Palácio do Planalto",,
2017,9,13,16:30,"Senador Cidinho Santos (PR/MT) e deputado Alexandre Baldy (PODE/GO) e Donizete Tokarski, Diretor Superintendente da UBRABIO","
Palácio do Planalto",,
2017,9,13,17:00,"José Sarney, ex-presidente da República, e Deputado Luiz Fernando Faria (PP/MG)","
Palácio do Planalto",,
2017,9,13,17:30,Foto com Deputado Rogério Peninha Mendonça (PMDB/SC) e Prefeitos dos Municípios do Alto Vale do Itajaí/SC,"
Palácio do Planalto",,
2017,9,13,19:30,"Senador Magno Malta (PR/ES), Deputado Takayama (PSC/PR),  Deputado Ronaldo Fonseca (PROS/DF), Deputado Professor Victório Galli (PSC/MT), Deputado Gilberto Nascimento (PSC/SP), Deputado Pr. Marco Feliciano (PSC/SP), Deputado Irmão Lazaro (PSC/BA), Deputado Marcelo Aguiar(DEM/SP), Deputado Eros Biondini (PROS/MG), Deputado Flavinho (PSB/SP), Deputado André Abdon (PP/AP), e Deputado Givaldo Carimbão (PHS/AL)","
Palácio do Planalto",,
2017,9,13,20:00,Deputado Toninho Pinheiro (PP/MG),"
Palácio do Planalto",,
2017,9,14,07:00,Partida de Brasília para Marabá/PA ,"
Base Aérea de Brasília",,
2017,9,14,09:30,Cerimônia de Assinatura da Ordem de Serviço da Construção de Ponte Rodoviária sobre o Rio Araguaia,"
Xambioá/TO",TO,
2017,9,14,11:00,Cerimônia de Anúncio da Assinatura da Ordem de Serviço da Construção de Ponte Rodoviária sobre o Rio Araguaia,"
São Geraldo do Araguaia/PA",PA,
2017,9,14,14:10,Chegada a Brasília/DF,"
Base Aérea de Brasília",,
2017,9,14,18:00,"Aloysio Nunes Ferreira, ministro de Estado das Relações Exteriores","
Palácio do Planalto",,
2017,9,15,07:30,Partida de Brasília para o Rio de Janeiro/RJ ,"
Base Aérea de Brasília",,
2017,9,15,09:30,Cerimônia de anúncio de liberação de recursos para o Instituto Estadual do Cérebro Paulo Niemeyer (IEC),"
Rio de Janeiro/RJ",RJ,
2017,9,15,11:00,Partida do Rio de Janeiro para São Paulo/SP,"
III Comar",RJ,
2017,9,15,15:30,"Fábio Schvartsman, diretor Presidente da Vale S.A.; Luiz Eduardo Osorio, diretor Executivo de Sustentabilidade e Relações         Institucionais da Vale S.A.; Ives Gandra, Consultor da Vale S.A.","
São Paulo/SP",SP,
2017,9,16,10:30,Despacho Interno,"
Palácio do Planalto",,
2017,9,16,11:00,"João Augusto Nardes, ministro do Tribunal de Contas da União","
Palácio do Planalto",,
2017,9,16,11:30,"Aloysio Nunes Ferreira, ministro das Relações Exteriores e Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República","
Palácio do Planalto",,
2017,9,18,08:00,"Cerimônia de posse da Procuradora-Geral da República, Raquel Dodge","
Brasília/DF",,
2017,9,18,09:00,Partida de Brasília para Nova York/EUA,"
Base Aérea de Brasília",,
2017,9,18,18:30,"Jantar oferecido pelo Presidente dos Estados Unidos da América, Donald Trump","
Nova York/EUA",EUA,
2017,9,19,08:45,"Encontro com o senhor António Guterres, Secretário-Geral das Nações Unidas","
Nova York/EUA",EUA,
2017,9,19,09:00,Abertura do Debate Geral da 72ª Sessão da Assembleia Geral da ONU,"
Nova York/EUA",EUA,
2017,9,19,10:35,"Encontro com o senhor Mahmoud Abbas, Presidente do Estado da Palestina","
Nova York/EUA",EUA,
2017,9,19,11:30,Entrevista à ONU News,"
Nova York/EUA",EUA,
2017,9,19,12:00,"Encontro com o senhor Abdel Fattah El-Sisi, Presidente da República Árabe do Egito","
Nova York/EUA",EUA,
2017,9,19,13:00,"Almoço de trabalho em homenagem ao senhor Michel Temer, Presidente da República, oferecido pelo Embaixador Mauro Vieira, Representante Permanente do Brasil junto às Nações Unidas","
Nova York/EUA",EUA,
2017,9,19,15:30,"Encontro com o senhor Benjamin Netanyahu, Primeiro-Ministro de Israel","
Nova York/EUA",EUA,
2017,9,19,16:30,"Encontro com o senhor Klaus Schwab, Presidente do Fórum Econômico Mundial","
Nova York/EUA",EUA,
2017,9,19,17:00,Encontro com os Chefes de Delegações dos Países-membros da Comunidade dos Países de Língua Portuguesa,"
Nova York/EUA",EUA,
2017,9,19,18:00,"Encontro com investidores, organizado pelo Conselho das Américas","
Nova York/EUA",EUA,
2017,9,20,08:00,Cerimônia de Assinatura do Tratado para a Proibição de Armas Nucleares ,"
Nova York/EUA",EUA,
2017,9,20,09:00,"Encontro com o senhor David Granger, Presidente da República Cooperativa da Guiana","
Nova York/EUA",EUA,
2017,9,20,09:30,"Encontro com o senhor Hassan Houhani, Presidente da República Islâmica do Irã","
Nova York/EUA",EUA,
2017,9,20,12:15,"Cerimônia de Encerramento do Seminário de Oportunidades de Investimento no Brasil, promovido pelo Financial Times","
Nova York/EUA",EUA,
2017,9,20,14:30,Entrevista à Agência de Notícias Reuters,"
Nova York/EUA",EUA,
2017,9,20,16:30,Partida de Nova York para Brasília/DF,"
Nova York/EUA",EUA,
2017,9,21,03:40,Chegada a Brasília,"
Base Aérea de Brasília",,
2017,9,21,10:00,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da         República; Eduardo Guardia, secretário-executivo do         Ministério da Fazenda e Jorge Rachid, secretário da Receita Federal","
Palácio do Planalto ",,
2017,9,21,10:30,"Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na         Câmara dos Deputados; Deputado André Moura (PSC/SE), líder do governo no Congresso e Deputado Baleia Rossi (PMDB/SP), Líder do PMDB na Câmara do Deputados","
Palácio do Planalto",,
2017,9,21,11:00,"Deputado Marcos Soares (DEM/SP), Deputado Pastor Luciano Braga (PRB/BA), Deputado Newton Cardoso Junior (PMDB/MG)","
Palácio do Planalto",,
2017,9,21,11:30,"Osmar Terra, ministro de Estado do Desenvolvimento Social e Alberto Beltrame, secretário-executivo do Ministério do Desenvolvimento Social   ","
Palácio do Planalto",,
2017,9,21,12:00,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Dyogo Oliveira, ministro do Planejamento, Desenvolvimento e Gestão; Moreira Franco, ministro-chefe da Secretaria-Geral da Presidência da República; Ênio Mathias, Gerente Executivo da Diretoria Executiva do Banco do Brasil; e Roberto Derziê, Vice-Presidente de Governo da Caixa","
Palácio do Planalto",,
2017,9,21,15:15,"Gilberto Kassab, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações","
Palácio do Planalto",,
2017,9,21,15:30,Senador Eduardo Braga (PMDB/AM) e Senador Raimundo Lira (PMDB/PB),"
Palácio do Planalto",,
2017,9,21,16:30,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Antônio Imbassahy, ministro-chefe da Secretaria de Governo; Eduardo Guardia, secretário-executivo do Ministério da Fazenda; Jorge Rachid, secretário da Receita Federal, e Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara do Deputados","
Palácio do Planalto",,
2017,9,21,18:30,"Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República","
Palácio do Planalto",,
2017,9,21,19:00,"Moreira Franco, ministro-chefe da Secretaria-Geral, e Deputado José Carlos Aleluia (DEM/BA)","
Palácio do Planalto",,
2017,9,21,19:15,Deputado Carlos Marun (PMDB/MS),"
Palácio do Planalto",,
2017,9,21,19:30,"Maurício Quintella, Ministro de Estado dos Transportes, Portos e Aviação Civil, e ex-Deputado Valdemar Costa Neto","
Palácio do Planalto",,
2017,9,22,10:00,Despachos internos,"
Palácio do Planalto",,
2017,9,22,11:00,"Murilo Aragão, cientista político","
Palácio do Planalto",,
2017,9,22,12:00,Deputado Aníbal Gomes (PMDB/CE),"
Palácio do Planalto",,
2017,9,22,13:00,"Raul Jungmann, ministro da Defesa","
Palácio do Planalto",,
2017,9,25,10:00,Despachos internos,"
Palácio do Planalto",,
2017,9,25,10:20,"Sergio Etchegoyen, Ministro-Chefe do Gabinete de Segurança Institucional","
Palácio do Planalto",,
2017,9,25,10:40,"Ministra Grace Mendonça, Advogada-Geral da União – AGU","
Palácio do Planalto",,
2017,9,25,11:00,"Senador Romero Jucá (PMDB/RR), líder do Governo no Senado","
Palácio do Planalto",,
2017,9,25,11:20,"Osmar Terra, Ministro de Estado do Desenvolvimento Social","
Palácio do Planalto",,
2017,9,25,16:15,"Ernesto Lozardo, Presidente do IPEA","
Palácio do Planalto",,
2017,9,25,16:30,Deputado Alberto Fraga (DEM/DF),"
Palácio do Planalto",,
